"Delivery Date","Hour Ending","QSE Name","Settlement Point Source","Settlement Point Sink","MW","Price","Offer ID","CRR ID"
"12/31/2020","11","QSTEC","AMISTAD_ALL","LZ_SOUTH","12.5","-14.64","20201231","51617896"
"12/31/2020","11","QSTEC","BORDAS_345","LZ_SOUTH","2.4","27.96","20201231","95537489"
"12/31/2020","11","QSTEC","BORDAS_345","LZ_SOUTH","7","27.96","20201231","84870346"
"12/31/2020","11","QSTEC","BORDAS_345","LZ_SOUTH","11","27.96","20201231","101375535"
"12/31/2020","11","QSTEC","HB_SOUTH","LZ_SOUTH","12.5","-4.13","20201231","101375539"
"12/31/2020","11","QSTEC","HB_SOUTH","LZ_SOUTH","12.5","-4.13","20201231","84870350"
"12/31/2020","11","QSTEC","HB_SOUTH","LZ_SOUTH","12.5","-4.13","20201231","90330063"
"12/31/2020","11","QSTEC","HB_SOUTH","LZ_SOUTH","12.5","-4.13","20201231","95537493"
"12/31/2020","11","QSTEC","NED_NEDIN_G1","LZ_SOUTH","96.1","10.95","20201231","51617902"
"12/31/2020","11","QSTEC","NED_NEDIN_G2","LZ_SOUTH","96.1","10.95","20201231","51617903"
"12/31/2020","11","QSTEC","NED_NEDIN_G3","LZ_SOUTH","113.5","10.95","20201231","51617904"
"12/31/2020","11","QSTEC","PENA_ALL","LZ_SOUTH","10","13.56","20201231","59343401"
"12/31/2020","11","QSTEC","PENA_ALL","LZ_SOUTH","10","13.56","20201231","84870358"
"12/31/2020","11","QSTEC","PENA_ALL","LZ_SOUTH","13","13.56","20201231","101375547"
"12/31/2020","11","QSTEC","PENA_ALL","LZ_SOUTH","24.1","13.56","20201231","84870359"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","20","-.4","20201231","101375559"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","20","-.4","20201231","90330083"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","20","-.4","20201231","95537513"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","24","-.4","20201231","84870370"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","26.4","-.4","20201231","95537514"
"12/31/2020","11","QSTEC","SAN_SANMIGG1","LZ_SOUTH","195.5","-.4","20201231","51617905"
"12/31/2020","11","QTENSK","DUKE_GST1CCU","LZ_SOUTH","35","10.84","51617886","51617886"
"12/31/2020","11","QTENSK","DUKE_GST1CCU","LZ_SOUTH","35","10.84","51617887","51617887"
"12/31/2020","11","QTENSK","DUKE_GT2_CCU","LZ_SOUTH","35","10.84","51617888","51617888"
"12/31/2020","12","QAEN","BOOTLEG_UN1","LZ_AEN","1","4.85","CRR0","101367010"
"12/31/2020","12","QAEN","BOOTLEG_UN1","LZ_AEN","1","4.85","CRR1","101367011"
"12/31/2020","12","QAEN","BOOTLEG_UN1","LZ_AEN","1","4.85","CRR2","59338920"
"12/31/2020","12","QAEN","DECKER_DPG2","LZ_AEN","264.2","-1.73","CRR8","51617872"
"12/31/2020","12","QAEN","FPPYD_FPP_G1","LZ_AEN","287.6","5.4","CRR34","51617875"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR50","101367038"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR51","101367039"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR52","101367040"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR62","109234052"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR63","59338921"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR74","84869583"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR75","84869584"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR87","95531694"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","1","5.51","CRR88","95531695"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","2","5.51","CRR49","101367037"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","2","5.51","CRR61","109234051"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","2","5.51","CRR64","59338922"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","2","5.51","CRR73","84869582"
"12/31/2020","12","QAEN","HRFDWIND_ALL","LZ_AEN","4","5.51","CRR86","95531693"
"12/31/2020","12","QAEN","HWF_HWFG1","LZ_AEN","1","5.69","CRR100","59338923"
"12/31/2020","12","QAEN","HWF_HWFG1","LZ_AEN","1","5.69","CRR105","84869629"
"12/31/2020","12","QAEN","HWF_HWFG1","LZ_AEN","1","5.69","CRR110","90327614"
"12/31/2020","12","QAEN","HWF_HWFG1","LZ_AEN","1","5.69","CRR117","95531765"
"12/31/2020","12","QAEN","HWF_HWFG1","LZ_AEN","3","5.69","CRR89","101367076"
"12/31/2020","12","QAEN","KARAKAW1_1","LZ_AEN","1","17.35","CRR118","101367087"
"12/31/2020","12","QAEN","KARAKAW1_1","LZ_AEN","2","17.35","CRR119","101367088"
"12/31/2020","12","QAEN","KARAKAW1_1","LZ_AEN","2","17.35","CRR120","101367089"
"12/31/2020","12","QAEN","KARAKAW1_1","LZ_AEN","2","17.35","CRR121","101367090"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","1","42.73","CRR141","101367124"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","1","42.73","CRR157","84869661"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","1","42.73","CRR163","95531779"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","1","42.73","CRR164","95531780"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","2","42.73","CRR140","101367123"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","2","42.73","CRR148","109234271"
"12/31/2020","12","QAEN","LV3_UNIT1","LZ_AEN","2","42.73","CRR162","95531778"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","1","42.73","CRR166","101366650"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","1","42.73","CRR176","109234310"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","1","42.73","CRR185","84869677"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","1","42.73","CRR191","95531809"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","1","42.73","CRR192","95531810"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","2","42.73","CRR165","101366649"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","2","42.73","CRR190","95531808"
"12/31/2020","12","QAEN","LV4_UNIT_1","LZ_AEN","3","42.73","CRR175","109234309"
"12/31/2020","12","QAEN","REROCK_ALL","LZ_AEN","1","4.8","CRR193","101366672"
"12/31/2020","12","QAEN","REROCK_ALL","LZ_AEN","1","4.8","CRR194","101366673"
"12/31/2020","12","QAEN","REROCK_ALL","LZ_AEN","1","4.8","CRR195","95531838"
"12/31/2020","12","QAEN","SPTX12B_RN","LZ_AEN","1","4.72","CRR196","101366692"
"12/31/2020","12","QAEN","SPTX12B_RN","LZ_AEN","1","4.72","CRR197","101366693"
"12/31/2020","12","QAEN","STP_STP_G1","LZ_AEN","214.3","6.88","CRR198","51617877"
"12/31/2020","12","QAEN","STP_STP_G2","LZ_AEN","214.3","6.88","CRR201","51617878"
"12/31/2020","12","QAEN","WAYMARK_RN","LZ_AEN","1","4.85","CRR204","101366722"
"12/31/2020","12","QAEN","WAYMARK_RN","LZ_AEN","1","4.85","CRR205","101366723"
"12/31/2020","12","QAEN","WAYMARK_RN","LZ_AEN","1","4.85","CRR206","101366724"
"12/31/2020","12","QAEN","WAYMARK_RN","LZ_AEN","1","4.85","CRR207","84869731"
"12/31/2020","12","QAEN","WEC_WECG1","LZ_AEN","1","5.53","CRR208","101366744"
"12/31/2020","12","QAEN","WEC_WECG1","LZ_AEN","1","5.53","CRR215","90328135"
"12/31/2020","12","QBTU","ATK_ATKINSG7","LZ_NORTH","0",".4","472","51617893"
"12/31/2020","12","QBTU","DANSBY_ALL","LZ_NORTH","64.7",".39","473","51617892"
"12/31/2020","12","QBTU","HB_NORTH","LZ_NORTH","95",".11","469","90325832"
"12/31/2020","12","QCPSE1","BRAUNIG_VHB1","LZ_CPS","0","0","51617861_1","51617861"
"12/31/2020","12","QCPSE1","BRAUNIG_VHB1","LZ_CPS","0","0","51617861_2","51617861"
"12/31/2020","12","QCPSE1","BRAUNIG_VHB2","LZ_CPS","0","0","51617862_1","51617862"
"12/31/2020","12","QCPSE1","BRAUNIG_VHB3","LZ_CPS","58.4","-.12","51617863_2","51617863"
"12/31/2020","12","QCPSE1","BRAUNIG_VHB3","LZ_CPS","330.9","-.12","51617863_1","51617863"
"12/31/2020","12","QCPSE1","BRA_AVR1_CT2","LZ_CPS","0",".03","51617866_1","51617866"
"12/31/2020","12","QCPSE1","BRA_AVR1_CT2","LZ_CPS","11.8",".03","51617866_2","51617866"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_CPS","0",".03","51617867_1","51617867"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_CPS","0",".03","51617868_1","51617868"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_CPS","9.6",".03","51617867_2","51617867"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_CPS","19.2",".03","51617868_2","51617868"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".4","-8.27","54442922_2","54442922"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","-8.27","54442918_2","54442918"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","-8.27","54442919_2","54442919"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","-8.27","54442920_2","54442920"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".5","-8.27","54442921_2","54442921"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH",".7","-8.27","109232757_2","109232757"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.8","-8.27","109232759_2","109232759"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.8","-8.27","109232761_2","109232761"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","1.8","-8.27","109232764_2","109232764"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","-8.27","54442918_1","54442918"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","-8.27","54442919_1","54442919"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","-8.27","54442920_1","54442920"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","-8.27","54442921_1","54442921"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","2.5","-8.27","54442922_1","54442922"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","3.6","-8.27","109232768_2","109232768"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","4.1","-8.27","109232757_1","109232757"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","10.3","-8.27","109232759_1","109232759"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","10.3","-8.27","109232761_1","109232761"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","10.3","-8.27","109232764_1","109232764"
"12/31/2020","12","QCPSE1","BRA_AVR_CST1","LZ_SOUTH","20.6","-8.27","109232768_1","109232768"
"12/31/2020","12","QCPSE1","CALAVER_JKS1","LZ_CPS","44.3","0","51617869_1","51617869"
"12/31/2020","12","QCPSE1","CALAVER_JKS1","LZ_CPS","84","0","51617869_2","51617869"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".5","0","54442923_1","54442923"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".5","0","54442927_1","54442927"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".6","0","54442924_1","54442924"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".6","0","54442925_1","54442925"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".6","0","54442926_1","54442926"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".6","0","59340710_1","59340710"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS",".9","0","90291558_1","90291558"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1","0","54442923_2","54442923"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1","0","54442927_2","54442927"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1.1","0","54442924_2","54442924"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1.1","0","54442925_2","54442925"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1.1","0","54442926_2","54442926"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1.1","0","59340710_2","59340710"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","1.8","0","90291558_2","90291558"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","2.5","0","59340711_1","59340711"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","4.8","0","59340711_2","59340711"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","5","0","90291559_1","90291559"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","8.5","0","109232767_1","109232767"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","9.5","0","90291559_2","90291559"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","16.2","0","109232767_2","109232767"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","18.1","0","109232774_1","109232774"
"12/31/2020","12","QCPSE1","CALAVER_JKS2","LZ_CPS","34.3","0","109232774_2","109232774"
"12/31/2020","12","QCPSE1","CALAVER_OWS1","LZ_CPS","80.4","-.03","51617864_2","51617864"
"12/31/2020","12","QCPSE1","CALAVER_OWS1","LZ_CPS","321.5","-.03","51617864_1","51617864"
"12/31/2020","12","QCPSE1","CALAVER_OWS2","LZ_CPS","78.5","-.03","51617865_2","51617865"
"12/31/2020","12","QCPSE1","CALAVER_OWS2","LZ_CPS","313.8","-.03","51617865_1","51617865"
"12/31/2020","12","QCPSE1","CEDROHI_CHW1","LZ_CPS","0","48.24","90387814_1","90387814"
"12/31/2020","12","QCPSE1","CEDROHI_CHW1","LZ_CPS",".5","48.24","90387814_2","90387814"
"12/31/2020","12","QCPSE1","ECLIPSE_UN1","LZ_CPS",".5","-4.1","101449007_1","101449007"
"12/31/2020","12","QCPSE1","ECLIPSE_UN1","LZ_CPS",".5","-4.1","84927349_1","84927349"
"12/31/2020","12","QCPSE1","ECLIPSE_UN1","LZ_CPS","1.1","-4.1","90387818_1","90387818"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","1.4","-4.89","59340792_1","59340792"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","1.4","-4.89","90387821_1","90387821"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","1.6","-4.89","59340790_1","59340790"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","1.6","-4.89","59340791_1","59340791"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","1.9","-4.89","101449008_1","101449008"
"12/31/2020","12","QCPSE1","HELIOS_RN","LZ_CPS","2.3","-4.89","101448933_1","101448933"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".5","-.14","90387825_1","90387825"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".6","-.14","109293669_1","109293669"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".6","-.14","84927352_1","84927352"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".6","-.14","84927353_1","84927353"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".6","-.14","90387824_1","90387824"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".7","-.14","59340794_1","59340794"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS",".8","-.14","59340793_1","59340793"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.1","-.14","109293675_1","109293675"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.1","-.14","109293686_1","109293686"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.3","-.14","84927353_2","84927353"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.3","-.14","90387825_2","90387825"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.4","-.14","90387824_2","90387824"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.5","-.14","109293669_2","109293669"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.5","-.14","84927352_2","84927352"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","1.7","-.14","59340794_2","59340794"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","2.6","-.14","109293675_2","109293675"
"12/31/2020","12","QCPSE1","IN_INDNENR","LZ_CPS","2.6","-.14","109293686_2","109293686"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".3","-.05","90387829_1","90387829"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".4","-.05","109293670_1","109293670"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".4","-.05","59340796_1","59340796"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".4","-.05","84927356_1","84927356"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".4","-.05","84927357_1","84927357"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".4","-.05","90387828_1","90387828"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".5","-.05","59340795_1","59340795"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".7","-.05","109293676_1","109293676"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".7","-.05","109293687_1","109293687"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".8","-.05","84927357_2","84927357"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".8","-.05","90387829_2","90387829"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".9","-.05","109293670_2","109293670"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".9","-.05","84927356_2","84927356"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS",".9","-.05","90387828_2","90387828"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS","1","-.05","59340796_2","59340796"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS","1.1","-.05","59340795_2","59340795"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS","1.6","-.05","109293676_2","109293676"
"12/31/2020","12","QCPSE1","IN_INDNENR_2","LZ_CPS","1.6","-.05","109293687_2","109293687"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS",".1","-1.38","109293695_1","109293695"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS",".7","-1.38","101448780_1","101448780"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS",".7","-1.38","101448801_1","101448801"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS","1.5","-1.38","101448679_1","101448679"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS","1.5","-1.38","101448830_1","101448830"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS","1.5","-1.38","101448936_1","101448936"
"12/31/2020","12","QCPSE1","LAMESASLR_G","LZ_CPS","3","-1.38","109293746_1","109293746"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","101448673_1","101448673"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","101448932_1","101448932"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","101449005_1","101449005"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","84927364_1","84927364"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","90387835_1","90387835"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS","0","27.52","90387836_1","90387836"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".1","27.52","84927364_2","84927364"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".5","27.52","101448673_2","101448673"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".5","27.52","101448932_2","101448932"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".5","27.52","101449005_2","101449005"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".7","27.52","90387835_2","90387835"
"12/31/2020","12","QCPSE1","LV1A_LV1B","LZ_CPS",".7","27.52","90387836_2","90387836"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS","0","18.79","101448671_1","101448671"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS","0","18.79","101448779_1","101448779"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS","0","18.79","101448800_1","101448800"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS","0","18.79","101448829_1","101448829"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS","0","18.79","101448930_1","101448930"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS",".2","18.79","101448779_2","101448779"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS",".2","18.79","101448800_2","101448800"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS",".4","18.79","101448671_2","101448671"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS",".4","18.79","101448829_2","101448829"
"12/31/2020","12","QCPSE1","PAP1_PAP1","LZ_CPS",".4","18.79","101448930_2","101448930"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","101448672_1","101448672"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","101448931_1","101448931"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","109293677_1","109293677"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","109293688_1","109293688"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","59340797_1","59340797"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","59340798_1","59340798"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS","0","22.19","90387844_1","90387844"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".1","22.19","59340797_2","59340797"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".1","22.19","59340798_2","59340798"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".1","22.19","90387844_2","90387844"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".2","22.19","101448672_2","101448672"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".2","22.19","101448931_2","101448931"
"12/31/2020","12","QCPSE1","PENA_ALL","LZ_CPS",".2","22.19","109293688_2","109293688"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH",".3","-7.75","101360053_2","101360053"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH",".5","-7.75","84872717_2","84872717"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","1","-7.75","59340708_2","59340708"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","1.1","-7.75","59340707_2","59340707"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","1.6","-7.75","101360053_1","101360053"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","2.3","-7.75","101360079_2","101360079"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","2.8","-7.75","84872717_1","84872717"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","5.4","-7.75","59340708_1","59340708"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","6","-7.75","59340707_1","59340707"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","6","-7.75","59340709_1","59340709"
"12/31/2020","12","QCPSE1","RIONOG_ST1","LZ_SOUTH","12.9","-7.75","101360079_1","101360079"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS",".4","-.23","109293679_1","109293679"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS",".8","-.23","109293690_1","109293690"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.1","-.23","90387847_1","90387847"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.2","-.23","90387846_1","90387846"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.3","-.23","90387845_1","90387845"
"12/31/2020","12","QCPSE1","RN_OCI_ALAMO","LZ_CPS","1.6","-.23","109293741_1","109293741"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.7","-.06","90387850_1","90387850"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.9","-.06","109293671_1","109293671"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","2.9","-.06","90387849_1","90387849"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","3.6","-.06","59340799_1","59340799"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","3.6","-.06","59340800_1","59340800"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","5.4","-.06","109293681_1","109293681"
"12/31/2020","12","QCPSE1","SIRIUS_UNIT1","LZ_CPS","5.4","-.06","109293693_1","109293693"
"12/31/2020","12","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.2","1.15","59340802_1","59340802"
"12/31/2020","12","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.3","1.15","59340801_1","59340801"
"12/31/2020","12","QCPSE1","SOLARA_UNIT1","LZ_CPS","2.3","1.15","90387854_1","90387854"
"12/31/2020","12","QCPSE1","SOLARA_UNIT1","LZ_CPS","3.4","1.15","101448935_1","101448935"
"12/31/2020","12","QCPSE1","SOLARA_UNIT1","LZ_CPS","3.4","1.15","109293694_1","109293694"
"12/31/2020","12","QCPSE1","STP_STP_G1","LZ_CPS","0","2.17","109232772_1","109232772"
"12/31/2020","12","QCPSE1","STP_STP_G1","LZ_CPS","0","2.17","51617870_1","51617870"
"12/31/2020","12","QCPSE1","STP_STP_G1","LZ_CPS","0","2.17","59340712_1","59340712"
